avaliacao_id,aluno_id,disciplina,nota,data
14028,702,Ciências,88.8,2024-05-20
14029,702,História,50.6,2024-05-20
14030,702,Geografia,46.4,2024-05-20
14031,702,Português,37.7,2024-08-25
14032,702,Matemática,32.7,2024-08-25
14033,702,Ciências,68.9,2024-08-25
14034,702,História,81.3,2024-08-25
14035,702,Geografia,100.0,2024-08-25
14036,702,Português,61.9,2024-11-10
14037,702,Matemática,56.9,2024-11-10
14038,702,Ciências,70.2,2024-11-10
14039,702,História,47.8,2024-11-10
14040,702,Geografia,37.5,2024-11-10
14041,703,Português,73.6,2024-03-15
14042,703,Matemática,22.6,2024-03-15
14043,703,Ciências,64.9,2024-03-15
14044,703,História,42.1,2024-03-15
14045,703,Geografia,43.1,2024-03-15
14046,703,Português,83.7,2024-05-20
14047,703,Matemática,42.6,2024-05-20
14048,703,Ciências,70.7,2024-05-20
14049,703,História,68.8,2024-05-20
14050,703,Geografia,64.8,2024-05-20
14051,703,Português,60.7,2024-08-25
14052,703,Matemática,49.9,2024-08-25
14053,703,Ciências,73.1,2024-08-25
14054,703,História,70.3,2024-08-25
14055,703,Geografia,97.7,2024-08-25
14056,703,Português,40.6,2024-11-10
14057,703,Matemática,56.2,2024-11-10
14058,703,Ciências,67.7,2024-11-10
14059,703,História,68.0,2024-11-10
14060,703,Geografia,60.2,2024-11-10
14061,704,Português,71.9,2024-03-15
14062,704,Matemática,46.1,2024-03-15
14063,704,Ciências,68.9,2024-03-15
14064,704,História,69.7,2024-03-15
14065,704,Geografia,80.0,2024-03-15
14066,704,Português,41.6,2024-05-20
14067,704,Matemática,31.3,2024-05-20
14068,704,Ciências,62.3,2024-05-20
14069,704,História,69.5,2024-05-20
14070,704,Geografia,62.1,2024-05-20
14071,704,Português,58.9,2024-08-25
14072,704,Matemática,32.7,2024-08-25
14073,704,Ciências,52.0,2024-08-25
14074,704,História,67.1,2024-08-25
14075,704,Geografia,57.7,2024-08-25
14076,704,Português,41.8,2024-11-10
14077,704,Matemática,18.0,2024-11-10
14078,704,Ciências,96.5,2024-11-10
14079,704,História,73.3,2024-11-10
14080,704,Geografia,92.4,2024-11-10
14081,705,Português,66.2,2024-03-15
14082,705,Matemática,76.2,2024-03-15
14083,705,Ciências,79.1,2024-03-15
14084,705,História,53.2,2024-03-15
14085,705,Geografia,69.9,2024-03-15
14086,705,Português,33.2,2024-05-20
14087,705,Matemática,73.7,2024-05-20
14088,705,Ciências,56.3,2024-05-20
14089,705,História,84.1,2024-05-20
14090,705,Geografia,60.1,2024-05-20
14091,705,Português,60.6,2024-08-25
14092,705,Matemática,63.6,2024-08-25
14093,705,Ciências,53.1,2024-08-25
14094,705,História,76.4,2024-08-25
14095,705,Geografia,52.3,2024-08-25
14096,705,Português,61.5,2024-11-10
14097,705,Matemática,60.0,2024-11-10
14098,705,Ciências,61.5,2024-11-10
14099,705,História,89.1,2024-11-10
14100,705,Geografia,69.0,2024-11-10
14101,706,Português,50.9,2024-03-15
14102,706,Matemática,40.3,2024-03-15
14103,706,Ciências,54.6,2024-03-15
14104,706,História,55.4,2024-03-15
14105,706,Geografia,51.5,2024-03-15
14106,706,Português,49.9,2024-05-20
14107,706,Matemática,88.9,2024-05-20
14108,706,Ciências,73.1,2024-05-20
14109,706,História,86.0,2024-05-20
14110,706,Geografia,58.3,2024-05-20
14111,706,Português,67.2,2024-08-25
14112,706,Matemática,24.7,2024-08-25
14113,706,Ciências,79.4,2024-08-25
14114,706,História,73.9,2024-08-25
14115,706,Geografia,58.5,2024-08-25
14116,706,Português,56.4,2024-11-10
14117,706,Matemática,54.7,2024-11-10
14118,706,Ciências,51.7,2024-11-10
14119,706,História,69.3,2024-11-10
14120,706,Geografia,62.5,2024-11-10
14121,707,Português,55.4,2024-03-15
14122,707,Matemática,34.7,2024-03-15
14123,707,Ciências,100.0,2024-03-15
14124,707,História,59.6,2024-03-15
14125,707,Geografia,42.2,2024-03-15
14126,707,Português,52.2,2024-05-20
14127,707,Matemática,52.8,2024-05-20
14128,707,Ciências,75.0,2024-05-20
14129,707,História,72.0,2024-05-20
14130,707,Geografia,67.3,2024-05-20
14131,707,Português,54.7,2024-08-25
14132,707,Matemática,34.5,2024-08-25
14133,707,Ciências,22.0,2024-08-25
14134,707,História,67.7,2024-08-25
14135,707,Geografia,66.1,2024-08-25
14136,707,Português,72.3,2024-11-10
14137,707,Matemática,61.9,2024-11-10
14138,707,Ciências,65.8,2024-11-10
14139,707,História,45.0,2024-11-10
14140,707,Geografia,57.0,2024-11-10
14141,708,Português,57.7,2024-03-15
14142,708,Matemática,45.5,2024-03-15
14143,708,Ciências,42.0,2024-03-15
14144,708,História,73.6,2024-03-15
14145,708,Geografia,79.5,2024-03-15
14146,708,Português,56.5,2024-05-20
14147,708,Matemática,82.5,2024-05-20
14148,708,Ciências,88.2,2024-05-20
14149,708,História,35.8,2024-05-20
14150,708,Geografia,62.5,2024-05-20
14151,708,Português,50.1,2024-08-25
14152,708,Matemática,21.5,2024-08-25
14153,708,Ciências,57.0,2024-08-25
14154,708,História,74.9,2024-08-25
14155,708,Geografia,63.1,2024-08-25
14156,708,Português,49.2,2024-11-10
14157,708,Matemática,31.6,2024-11-10
14158,708,Ciências,67.0,2024-11-10
14159,708,História,89.5,2024-11-10
14160,708,Geografia,47.9,2024-11-10
14161,709,Português,50.7,2024-03-15
14162,709,Matemática,21.9,2024-03-15
14163,709,Ciências,57.9,2024-03-15
14164,709,História,69.2,2024-03-15
14165,709,Geografia,68.8,2024-03-15
14166,709,Português,71.1,2024-05-20
14167,709,Matemática,60.5,2024-05-20
14168,709,Ciências,63.5,2024-05-20
14169,709,História,39.5,2024-05-20
14170,709,Geografia,61.5,2024-05-20
14171,709,Português,88.4,2024-08-25
14172,709,Matemática,74.7,2024-08-25
14173,709,Ciências,53.0,2024-08-25
14174,709,História,56.4,2024-08-25
14175,709,Geografia,66.1,2024-08-25
14176,709,Português,51.8,2024-11-10
14177,709,Matemática,58.1,2024-11-10
14178,709,Ciências,64.8,2024-11-10
14179,709,História,68.3,2024-11-10
14180,709,Geografia,62.6,2024-11-10
14181,710,Português,59.7,2024-03-15
14182,710,Matemática,14.8,2024-03-15
14183,710,Ciências,76.9,2024-03-15
14184,710,História,60.7,2024-03-15
14185,710,Geografia,84.8,2024-03-15
14186,710,Português,47.5,2024-05-20
14187,710,Matemática,68.1,2024-05-20
14188,710,Ciências,77.4,2024-05-20
14189,710,História,29.7,2024-05-20
14190,710,Geografia,66.8,2024-05-20
14191,710,Português,69.9,2024-08-25
14192,710,Matemática,50.1,2024-08-25
14193,710,Ciências,57.0,2024-08-25
14194,710,História,50.3,2024-08-25
14195,710,Geografia,47.7,2024-08-25
14196,710,Português,58.2,2024-11-10
14197,710,Matemática,45.2,2024-11-10
14198,710,Ciências,81.6,2024-11-10
14199,710,História,82.1,2024-11-10
14200,710,Geografia,72.0,2024-11-10
14201,711,Português,59.2,2024-03-15
14202,711,Matemática,68.4,2024-03-15
14203,711,Ciências,71.5,2024-03-15
14204,711,História,67.4,2024-03-15
14205,711,Geografia,55.9,2024-03-15
14206,711,Português,62.7,2024-05-20
14207,711,Matemática,50.9,2024-05-20
14208,711,Ciências,40.5,2024-05-20
14209,711,História,86.1,2024-05-20
14210,711,Geografia,57.6,2024-05-20
14211,711,Português,65.1,2024-08-25
14212,711,Matemática,36.1,2024-08-25
14213,711,Ciências,52.7,2024-08-25
14214,711,História,59.4,2024-08-25
14215,711,Geografia,100.0,2024-08-25
14216,711,Português,65.1,2024-11-10
14217,711,Matemática,55.3,2024-11-10
14218,711,Ciências,86.8,2024-11-10
14219,711,História,53.0,2024-11-10
14220,711,Geografia,46.9,2024-11-10
14221,712,Português,59.1,2024-03-15
14222,712,Matemática,25.7,2024-03-15
14223,712,Ciências,52.9,2024-03-15
14224,712,História,42.1,2024-03-15
14225,712,Geografia,94.7,2024-03-15
14226,712,Português,69.2,2024-05-20
14227,712,Matemática,45.3,2024-05-20
14228,712,Ciências,71.5,2024-05-20
14229,712,História,63.8,2024-05-20
14230,712,Geografia,69.4,2024-05-20
14231,712,Português,58.6,2024-08-25
14232,712,Matemática,66.0,2024-08-25
14233,712,Ciências,81.3,2024-08-25
14234,712,História,67.0,2024-08-25
14235,712,Geografia,52.4,2024-08-25
14236,712,Português,47.1,2024-11-10
14237,712,Matemática,44.7,2024-11-10
14238,712,Ciências,64.4,2024-11-10
14239,712,História,93.4,2024-11-10
14240,712,Geografia,78.3,2024-11-10
14241,713,Português,50.3,2024-03-15
14242,713,Matemática,16.8,2024-03-15
14243,713,Ciências,65.9,2024-03-15
14244,713,História,48.4,2024-03-15
14245,713,Geografia,80.3,2024-03-15
14246,713,Português,50.3,2024-05-20
14247,713,Matemática,33.7,2024-05-20
14248,713,Ciências,61.7,2024-05-20
14249,713,História,86.2,2024-05-20
14250,713,Geografia,56.5,2024-05-20
14251,713,Português,47.4,2024-08-25
14252,713,Matemática,7.1,2024-08-25
14253,713,Ciências,46.1,2024-08-25
14254,713,História,47.9,2024-08-25
14255,713,Geografia,46.3,2024-08-25
14256,713,Português,68.3,2024-11-10
14257,713,Matemática,42.5,2024-11-10
14258,713,Ciências,66.4,2024-11-10
14259,713,História,88.4,2024-11-10
14260,713,Geografia,59.9,2024-11-10
14261,714,Português,25.3,2024-03-15
14262,714,Matemática,78.1,2024-03-15
14263,714,Ciências,74.2,2024-03-15
14264,714,História,57.8,2024-03-15
14265,714,Geografia,59.7,2024-03-15
14266,714,Português,46.4,2024-05-20
14267,714,Matemática,18.9,2024-05-20
14268,714,Ciências,37.2,2024-05-20
14269,714,História,54.8,2024-05-20
14270,714,Geografia,45.3,2024-05-20
14271,714,Português,50.7,2024-08-25
14272,714,Matemática,27.8,2024-08-25
14273,714,Ciências,94.5,2024-08-25
14274,714,História,64.1,2024-08-25
14275,714,Geografia,56.8,2024-08-25
14276,714,Português,84.3,2024-11-10
14277,714,Matemática,56.9,2024-11-10
14278,714,Ciências,45.2,2024-11-10
14279,714,História,67.5,2024-11-10
14280,714,Geografia,71.2,2024-11-10
14281,715,Português,75.2,2024-03-15
14282,715,Matemática,54.4,2024-03-15
14283,715,Ciências,75.7,2024-03-15
14284,715,História,44.4,2024-03-15
14285,715,Geografia,67.1,2024-03-15
14286,715,Português,58.4,2024-05-20
14287,715,Matemática,53.6,2024-05-20
14288,715,Ciências,80.5,2024-05-20
14289,715,História,44.3,2024-05-20
14290,715,Geografia,92.3,2024-05-20
14291,715,Português,29.6,2024-08-25
14292,715,Matemática,41.0,2024-08-25
14293,715,Ciências,77.1,2024-08-25
14294,715,História,68.9,2024-08-25
14295,715,Geografia,35.1,2024-08-25
14296,715,Português,73.7,2024-11-10
14297,715,Matemática,72.5,2024-11-10
14298,715,Ciências,77.2,2024-11-10
14299,715,História,85.0,2024-11-10
14300,715,Geografia,65.2,2024-11-10
14301,716,Português,81.8,2024-03-15
14302,716,Matemática,54.9,2024-03-15
14303,716,Ciências,52.0,2024-03-15
14304,716,História,61.6,2024-03-15
14305,716,Geografia,74.6,2024-03-15
14306,716,Português,62.9,2024-05-20
14307,716,Matemática,25.9,2024-05-20
14308,716,Ciências,45.1,2024-05-20
14309,716,História,55.2,2024-05-20
14310,716,Geografia,63.1,2024-05-20
14311,716,Português,58.0,2024-08-25
14312,716,Matemática,52.9,2024-08-25
14313,716,Ciências,59.2,2024-08-25
14314,716,História,51.0,2024-08-25
14315,716,Geografia,49.9,2024-08-25
14316,716,Português,62.4,2024-11-10
14317,716,Matemática,34.4,2024-11-10
14318,716,Ciências,73.8,2024-11-10
14319,716,História,37.4,2024-11-10
14320,716,Geografia,89.0,2024-11-10
14321,717,Português,46.4,2024-03-15
14322,717,Matemática,37.8,2024-03-15
14323,717,Ciências,59.3,2024-03-15
14324,717,História,66.5,2024-03-15
14325,717,Geografia,72.4,2024-03-15
14326,717,Português,52.5,2024-05-20
14327,717,Matemática,55.4,2024-05-20
14328,717,Ciências,80.2,2024-05-20
14329,717,História,80.4,2024-05-20
14330,717,Geografia,77.7,2024-05-20
14331,717,Português,36.5,2024-08-25
14332,717,Matemática,66.3,2024-08-25
14333,717,Ciências,54.5,2024-08-25
14334,717,História,54.1,2024-08-25
14335,717,Geografia,56.0,2024-08-25
14336,717,Português,63.9,2024-11-10
14337,717,Matemática,48.9,2024-11-10
14338,717,Ciências,62.2,2024-11-10
14339,717,História,58.4,2024-11-10
14340,717,Geografia,96.4,2024-11-10
14341,718,Português,60.5,2024-03-15
14342,718,Matemática,89.0,2024-03-15
14343,718,Ciências,90.1,2024-03-15
14344,718,História,50.6,2024-03-15
14345,718,Geografia,65.4,2024-03-15
14346,718,Português,80.8,2024-05-20
14347,718,Matemática,63.3,2024-05-20
14348,718,Ciências,65.8,2024-05-20
14349,718,História,74.9,2024-05-20
14350,718,Geografia,76.3,2024-05-20
14351,718,Português,66.1,2024-08-25
14352,718,Matemática,47.9,2024-08-25
14353,718,Ciências,60.5,2024-08-25
14354,718,História,63.4,2024-08-25
14355,718,Geografia,79.6,2024-08-25
14356,718,Português,72.1,2024-11-10
14357,718,Matemática,23.5,2024-11-10
14358,718,Ciências,64.2,2024-11-10
14359,718,História,83.2,2024-11-10
14360,718,Geografia,55.2,2024-11-10
14361,719,Português,55.4,2024-03-15
14362,719,Matemática,63.0,2024-03-15
14363,719,Ciências,93.8,2024-03-15
14364,719,História,79.4,2024-03-15
14365,719,Geografia,67.4,2024-03-15
14366,719,Português,31.0,2024-05-20
14367,719,Matemática,13.5,2024-05-20
14368,719,Ciências,59.8,2024-05-20
14369,719,História,50.9,2024-05-20
14370,719,Geografia,92.1,2024-05-20
14371,719,Português,75.3,2024-08-25
14372,719,Matemática,38.1,2024-08-25
14373,719,Ciências,75.6,2024-08-25
14374,719,História,43.1,2024-08-25
14375,719,Geografia,62.6,2024-08-25
14376,719,Português,65.7,2024-11-10
14377,719,Matemática,40.3,2024-11-10
14378,719,Ciências,68.4,2024-11-10
14379,719,História,66.2,2024-11-10
14380,719,Geografia,63.2,2024-11-10
14381,720,Português,70.6,2024-03-15
14382,720,Matemática,60.5,2024-03-15
14383,720,Ciências,73.4,2024-03-15
14384,720,História,69.7,2024-03-15
14385,720,Geografia,47.6,2024-03-15
14386,720,Português,63.8,2024-05-20
14387,720,Matemática,26.5,2024-05-20
14388,720,Ciências,37.0,2024-05-20
14389,720,História,62.8,2024-05-20
14390,720,Geografia,91.3,2024-05-20
14391,720,Português,49.3,2024-08-25
14392,720,Matemática,47.8,2024-08-25
14393,720,Ciências,83.2,2024-08-25
14394,720,História,17.1,2024-08-25
14395,720,Geografia,68.1,2024-08-25
14396,720,Português,57.4,2024-11-10
14397,720,Matemática,100.0,2024-11-10
14398,720,Ciências,64.8,2024-11-10
14399,720,História,49.4,2024-11-10
14400,720,Geografia,80.6,2024-11-10
14401,721,Português,80.4,2024-03-15
14402,721,Matemática,79.7,2024-03-15
14403,721,Ciências,89.5,2024-03-15
14404,721,História,71.2,2024-03-15
14405,721,Geografia,74.4,2024-03-15
14406,721,Português,51.8,2024-05-20
14407,721,Matemática,51.4,2024-05-20
14408,721,Ciências,86.8,2024-05-20
14409,721,História,43.6,2024-05-20
14410,721,Geografia,67.4,2024-05-20
14411,721,Português,49.9,2024-08-25
14412,721,Matemática,64.0,2024-08-25
14413,721,Ciências,63.9,2024-08-25
14414,721,História,65.8,2024-08-25
14415,721,Geografia,75.0,2024-08-25
14416,721,Português,38.6,2024-11-10
14417,721,Matemática,14.8,2024-11-10
14418,721,Ciências,40.1,2024-11-10
14419,721,História,72.9,2024-11-10
14420,721,Geografia,70.6,2024-11-10
14421,722,Português,58.8,2024-03-15
14422,722,Matemática,61.1,2024-03-15
14423,722,Ciências,81.5,2024-03-15
14424,722,História,72.5,2024-03-15
14425,722,Geografia,84.1,2024-03-15
14426,722,Português,65.3,2024-05-20
14427,722,Matemática,61.6,2024-05-20
14428,722,Ciências,79.5,2024-05-20
14429,722,História,75.8,2024-05-20
14430,722,Geografia,60.3,2024-05-20
14431,722,Português,60.5,2024-08-25
14432,722,Matemática,49.8,2024-08-25
14433,722,Ciências,79.6,2024-08-25
14434,722,História,74.4,2024-08-25
14435,722,Geografia,58.3,2024-08-25
14436,722,Português,49.6,2024-11-10
14437,722,Matemática,18.0,2024-11-10
14438,722,Ciências,85.8,2024-11-10
14439,722,História,65.0,2024-11-10
14440,722,Geografia,58.2,2024-11-10
14441,723,Português,64.2,2024-03-15
14442,723,Matemática,39.2,2024-03-15
14443,723,Ciências,57.5,2024-03-15
14444,723,História,75.8,2024-03-15
14445,723,Geografia,67.0,2024-03-15
14446,723,Português,43.1,2024-05-20
14447,723,Matemática,15.6,2024-05-20
14448,723,Ciências,100.0,2024-05-20
14449,723,História,52.8,2024-05-20
14450,723,Geografia,68.4,2024-05-20
14451,723,Português,54.0,2024-08-25
14452,723,Matemática,33.9,2024-08-25
14453,723,Ciências,89.1,2024-08-25
14454,723,História,66.0,2024-08-25
14455,723,Geografia,42.1,2024-08-25
14456,723,Português,75.3,2024-11-10
14457,723,Matemática,21.9,2024-11-10
14458,723,Ciências,88.4,2024-11-10
14459,723,História,45.0,2024-11-10
14460,723,Geografia,59.5,2024-11-10
14461,724,Português,55.1,2024-03-15
14462,724,Matemática,52.5,2024-03-15
14463,724,Ciências,71.2,2024-03-15
14464,724,História,91.1,2024-03-15
14465,724,Geografia,67.1,2024-03-15
14466,724,Português,74.2,2024-05-20
14467,724,Matemática,50.5,2024-05-20
14468,724,Ciências,76.1,2024-05-20
14469,724,História,80.9,2024-05-20
14470,724,Geografia,82.1,2024-05-20
14471,724,Português,53.3,2024-08-25
14472,724,Matemática,30.3,2024-08-25
14473,724,Ciências,56.7,2024-08-25
14474,724,História,68.3,2024-08-25
14475,724,Geografia,59.3,2024-08-25
14476,724,Português,60.8,2024-11-10
14477,724,Matemática,56.0,2024-11-10
14478,724,Ciências,62.1,2024-11-10
14479,724,História,53.0,2024-11-10
14480,724,Geografia,66.9,2024-11-10
14481,725,Português,69.6,2024-03-15
14482,725,Matemática,74.5,2024-03-15
14483,725,Ciências,51.1,2024-03-15
14484,725,História,84.5,2024-03-15
14485,725,Geografia,49.3,2024-03-15
14486,725,Português,59.5,2024-05-20
14487,725,Matemática,42.8,2024-05-20
14488,725,Ciências,43.1,2024-05-20
14489,725,História,68.6,2024-05-20
14490,725,Geografia,72.8,2024-05-20
14491,725,Português,57.9,2024-08-25
14492,725,Matemática,42.5,2024-08-25
14493,725,Ciências,66.3,2024-08-25
14494,725,História,71.2,2024-08-25
14495,725,Geografia,61.4,2024-08-25
14496,725,Português,31.6,2024-11-10
14497,725,Matemática,47.6,2024-11-10
14498,725,Ciências,56.2,2024-11-10
14499,725,História,53.9,2024-11-10
14500,725,Geografia,67.3,2024-11-10
14501,726,Português,49.2,2024-03-15
14502,726,Matemática,31.1,2024-03-15
14503,726,Ciências,60.2,2024-03-15
14504,726,História,76.9,2024-03-15
14505,726,Geografia,66.5,2024-03-15
14506,726,Português,46.5,2024-05-20
14507,726,Matemática,66.4,2024-05-20
14508,726,Ciências,77.9,2024-05-20
14509,726,História,84.2,2024-05-20
14510,726,Geografia,73.0,2024-05-20
14511,726,Português,68.6,2024-08-25
14512,726,Matemática,5.8,2024-08-25
14513,726,Ciências,80.9,2024-08-25
14514,726,História,67.7,2024-08-25
14515,726,Geografia,55.5,2024-08-25
14516,726,Português,57.3,2024-11-10
14517,726,Matemática,58.8,2024-11-10
14518,726,Ciências,68.5,2024-11-10
14519,726,História,56.6,2024-11-10
14520,726,Geografia,60.0,2024-11-10
14521,727,Português,63.8,2024-03-15
14522,727,Matemática,59.4,2024-03-15
14523,727,Ciências,64.0,2024-03-15
14524,727,História,36.8,2024-03-15
14525,727,Geografia,68.2,2024-03-15
14526,727,Português,77.5,2024-05-20
14527,727,Matemática,41.6,2024-05-20
14528,727,Ciências,83.0,2024-05-20
14529,727,História,69.7,2024-05-20
14530,727,Geografia,95.7,2024-05-20
14531,727,Português,48.8,2024-08-25
14532,727,Matemática,48.1,2024-08-25
14533,727,Ciências,61.3,2024-08-25
14534,727,História,80.9,2024-08-25
14535,727,Geografia,77.5,2024-08-25
14536,727,Português,62.5,2024-11-10
14537,727,Matemática,18.0,2024-11-10
14538,727,Ciências,92.6,2024-11-10
14539,727,História,58.5,2024-11-10
14540,727,Geografia,84.4,2024-11-10
14541,728,Português,39.3,2024-03-15
14542,728,Matemática,19.0,2024-03-15
14543,728,Ciências,56.7,2024-03-15
14544,728,História,82.8,2024-03-15
14545,728,Geografia,50.4,2024-03-15
14546,728,Português,97.5,2024-05-20
14547,728,Matemática,28.8,2024-05-20
14548,728,Ciências,52.8,2024-05-20
14549,728,História,69.6,2024-05-20
14550,728,Geografia,61.9,2024-05-20
14551,728,Português,57.4,2024-08-25
14552,728,Matemática,53.4,2024-08-25
14553,728,Ciências,55.7,2024-08-25
14554,728,História,43.4,2024-08-25
14555,728,Geografia,49.9,2024-08-25
14556,728,Português,83.2,2024-11-10
14557,728,Matemática,77.8,2024-11-10
14558,728,Ciências,69.5,2024-11-10
14559,728,História,69.4,2024-11-10
14560,728,Geografia,79.9,2024-11-10
14561,729,Português,55.9,2024-03-15
14562,729,Matemática,71.2,2024-03-15
14563,729,Ciências,64.4,2024-03-15
14564,729,História,63.7,2024-03-15
14565,729,Geografia,82.2,2024-03-15
14566,729,Português,45.0,2024-05-20
14567,729,Matemática,50.9,2024-05-20
14568,729,Ciências,75.4,2024-05-20
14569,729,História,61.1,2024-05-20
14570,729,Geografia,62.5,2024-05-20
14571,729,Português,65.4,2024-08-25
14572,729,Matemática,9.1,2024-08-25
14573,729,Ciências,60.2,2024-08-25
14574,729,História,73.4,2024-08-25
14575,729,Geografia,82.3,2024-08-25
14576,729,Português,55.8,2024-11-10
14577,729,Matemática,44.4,2024-11-10
14578,729,Ciências,63.5,2024-11-10
14579,729,História,100.0,2024-11-10
14580,729,Geografia,69.2,2024-11-10
14581,730,Português,75.9,2024-03-15
14582,730,Matemática,58.8,2024-03-15
14583,730,Ciências,73.0,2024-03-15
14584,730,História,55.4,2024-03-15
14585,730,Geografia,67.9,2024-03-15
14586,730,Português,61.0,2024-05-20
14587,730,Matemática,62.7,2024-05-20
14588,730,Ciências,62.0,2024-05-20
14589,730,História,73.7,2024-05-20
14590,730,Geografia,78.8,2024-05-20
14591,730,Português,63.7,2024-08-25
14592,730,Matemática,29.9,2024-08-25
14593,730,Ciências,92.0,2024-08-25
14594,730,História,90.1,2024-08-25
14595,730,Geografia,48.5,2024-08-25
14596,730,Português,59.0,2024-11-10
14597,730,Matemática,65.3,2024-11-10
14598,730,Ciências,67.9,2024-11-10
14599,730,História,99.0,2024-11-10
14600,730,Geografia,85.5,2024-11-10
14601,731,Português,79.9,2024-03-15
14602,731,Matemática,72.4,2024-03-15
14603,731,Ciências,50.9,2024-03-15
14604,731,História,56.6,2024-03-15
14605,731,Geografia,52.1,2024-03-15
14606,731,Português,21.7,2024-05-20
14607,731,Matemática,100.0,2024-05-20
14608,731,Ciências,71.4,2024-05-20
14609,731,História,46.2,2024-05-20
14610,731,Geografia,64.0,2024-05-20
14611,731,Português,66.9,2024-08-25
14612,731,Matemática,42.9,2024-08-25
14613,731,Ciências,65.0,2024-08-25
14614,731,História,76.0,2024-08-25
14615,731,Geografia,73.3,2024-08-25
14616,731,Português,32.6,2024-11-10
14617,731,Matemática,16.8,2024-11-10
14618,731,Ciências,94.5,2024-11-10
14619,731,História,71.8,2024-11-10
14620,731,Geografia,68.0,2024-11-10
14621,732,Português,40.7,2024-03-15
14622,732,Matemática,46.6,2024-03-15
14623,732,Ciências,85.8,2024-03-15
14624,732,História,29.5,2024-03-15
14625,732,Geografia,79.6,2024-03-15
14626,732,Português,58.3,2024-05-20
14627,732,Matemática,55.4,2024-05-20
14628,732,Ciências,80.0,2024-05-20
14629,732,História,52.2,2024-05-20
14630,732,Geografia,75.5,2024-05-20
14631,732,Português,47.2,2024-08-25
14632,732,Matemática,46.1,2024-08-25
14633,732,Ciências,54.5,2024-08-25
14634,732,História,31.6,2024-08-25
14635,732,Geografia,74.4,2024-08-25
14636,732,Português,44.4,2024-11-10
14637,732,Matemática,31.5,2024-11-10
14638,732,Ciências,98.4,2024-11-10
14639,732,História,67.1,2024-11-10
14640,732,Geografia,80.0,2024-11-10
14641,733,Português,43.6,2024-03-15
14642,733,Matemática,72.6,2024-03-15
14643,733,Ciências,59.9,2024-03-15
14644,733,História,88.0,2024-03-15
14645,733,Geografia,57.8,2024-03-15
14646,733,Português,69.3,2024-05-20
14647,733,Matemática,26.5,2024-05-20
14648,733,Ciências,42.5,2024-05-20
14649,733,História,64.9,2024-05-20
14650,733,Geografia,70.4,2024-05-20
14651,733,Português,73.4,2024-08-25
14652,733,Matemática,68.3,2024-08-25
14653,733,Ciências,43.2,2024-08-25
14654,733,História,82.8,2024-08-25
14655,733,Geografia,47.6,2024-08-25
14656,733,Português,75.7,2024-11-10
14657,733,Matemática,0.0,2024-11-10
14658,733,Ciências,76.9,2024-11-10
14659,733,História,100.0,2024-11-10
14660,733,Geografia,42.3,2024-11-10
14661,734,Português,70.8,2024-03-15
14662,734,Matemática,47.9,2024-03-15
14663,734,Ciências,80.8,2024-03-15
14664,734,História,74.1,2024-03-15
14665,734,Geografia,73.8,2024-03-15
14666,734,Português,55.0,2024-05-20
14667,734,Matemática,49.6,2024-05-20
14668,734,Ciências,67.2,2024-05-20
14669,734,História,59.8,2024-05-20
14670,734,Geografia,64.2,2024-05-20
14671,734,Português,66.3,2024-08-25
14672,734,Matemática,51.9,2024-08-25
14673,734,Ciências,38.6,2024-08-25
14674,734,História,65.1,2024-08-25
14675,734,Geografia,64.3,2024-08-25
14676,734,Português,45.7,2024-11-10
14677,734,Matemática,28.6,2024-11-10
14678,734,Ciências,60.8,2024-11-10
14679,734,História,36.2,2024-11-10
14680,734,Geografia,66.9,2024-11-10
14681,735,Português,68.9,2024-03-15
14682,735,Matemática,49.3,2024-03-15
14683,735,Ciências,32.8,2024-03-15
14684,735,História,63.3,2024-03-15
14685,735,Geografia,58.8,2024-03-15
14686,735,Português,40.2,2024-05-20
14687,735,Matemática,40.1,2024-05-20
14688,735,Ciências,75.3,2024-05-20
14689,735,História,85.8,2024-05-20
14690,735,Geografia,83.4,2024-05-20
14691,735,Português,54.9,2024-08-25
14692,735,Matemática,53.6,2024-08-25
14693,735,Ciências,74.4,2024-08-25
14694,735,História,63.9,2024-08-25
14695,735,Geografia,54.2,2024-08-25
14696,735,Português,46.5,2024-11-10
14697,735,Matemática,37.1,2024-11-10
14698,735,Ciências,66.8,2024-11-10
14699,735,História,71.3,2024-11-10
14700,735,Geografia,54.5,2024-11-10
14701,736,Português,66.2,2024-03-15
14702,736,Matemática,40.3,2024-03-15
14703,736,Ciências,65.3,2024-03-15
14704,736,História,92.1,2024-03-15
14705,736,Geografia,66.3,2024-03-15
14706,736,Português,46.2,2024-05-20
14707,736,Matemática,35.3,2024-05-20
14708,736,Ciências,61.1,2024-05-20
14709,736,História,58.2,2024-05-20
14710,736,Geografia,60.4,2024-05-20
14711,736,Português,81.5,2024-08-25
14712,736,Matemática,57.1,2024-08-25
14713,736,Ciências,72.4,2024-08-25
14714,736,História,97.6,2024-08-25
14715,736,Geografia,75.0,2024-08-25
14716,736,Português,35.1,2024-11-10
14717,736,Matemática,41.2,2024-11-10
14718,736,Ciências,58.5,2024-11-10
14719,736,História,43.3,2024-11-10
14720,736,Geografia,63.3,2024-11-10
14721,737,Português,76.6,2024-03-15
14722,737,Matemática,49.5,2024-03-15
14723,737,Ciências,63.6,2024-03-15
14724,737,História,56.6,2024-03-15
14725,737,Geografia,75.9,2024-03-15
